Code,Name,OfficialName,OtherNames,Level,M49Code,ContinentCode,SubregionCode,CountryCode,CountryCodeISOa3,SubdivisionCode,Lat,Lon,Population,GleamID
G-SHW,Sharurah,,,gleam_basin,,W-AS,,SA,SAU,,,,,260
G-SHX,Shageluk,,,gleam_basin,,W-NA,,US,USA,,,,,2348
G-SID,Sal Island,,,gleam_basin,,W-AF,,CV,CPV,,,,,135
G-SIF,Simara,,,gleam_basin,,W-AS,,NP,NPL,,,,,559
G-SIN,Singapore,,,gleam_basin,,W-AS,,SG,SGP,,,,,2821
G-SIP,Simferopol,,,gleam_basin,,W-EU,,UA,UKR,,,,336000.0,2789
G-SIT,Sitka,,,gleam_basin,,W-NA,,US,USA,,,,7000.0,2276
G-SJD,San Jose Cabo,,,gleam_basin,,W-NA,,MX,MEX,,,,,1022
G-SJE,San Jose del Guaviare,,,gleam_basin,,W-SA,,CO,COL,,,,22000.0,1392
G-SJI,San Jose (PH),,,gleam_basin,,W-AS,,PH,PHL,,,,,611
G-SJJ,Sarajevo,,,gleam_basin,,W-EU,,BA,BIH,,,,697000.0,2819
G-SJK,Sao Jose Dos Campos,,,gleam_basin,,W-SA,,BR,BRA,,,,754000.0,2011
G-SJL,Sao Gabriel,,,gleam_basin,,W-SA,,BR,BRA,,,,55000.0,2012
G-SJO,San Jose (CR),,,gleam_basin,,W-NA,,CR,CRI,,,,,802
G-SJP,Sao Jose do Rio Preto,,,gleam_basin,,W-SA,,BR,BRA,,,,375000.0,2010
G-SJT,San Angelo,,,gleam_basin,,W-NA,,US,USA,,,,100000.0,2374
G-SJU,San Juan (PR),,,gleam_basin,,W-NA,,PR,PRI,,,,,197
G-SJW,Shijiazhuang,,,gleam_basin,,W-AS,,CN,CHN,,,,2417000.0,440
G-SJY,Seinajoki,,,gleam_basin,,W-EU,,FI,FIN,,,,,506
G-SKB,St Kitts,,,gleam_basin,,W-NA,,KN,KNA,,,,,489
G-SKD,Samarkand,,,gleam_basin,,W-AS,,UZ,UZB,,,,708000.0,2842
G-SKG,Thessaloniki,,,gleam_basin,,W-EU,,GR,GRC,,,,828000.0,927
G-SKH,Surkhet,,,gleam_basin,,W-AS,,NP,NPL,,,,,562
G-SKK,Shaktoolik,,,gleam_basin,,W-NA,,US,USA,,,,,2342
G-SKO,Sokoto,,,gleam_basin,,W-AF,,NG,NGA,,,,732000.0,1422
G-SKP,Skopje,,,gleam_basin,,W-EU,,MK,MKD,,,,494000.0,1327
G-SKT,Sialkot,,,gleam_basin,,W-AS,,PK,PAK,,,,477000.0,125
G-SKU,Skyros,,,gleam_basin,,W-EU,,GR,GRC,,,,,926
G-SKX,Saransk,,,gleam_basin,,W-EU,,RU,RUS,,,,303000.0,1881
G-SKZ,Sukkur,,,gleam_basin,,W-AS,,PK,PAK,,,,418000.0,110
G-SLA,Salta,,,gleam_basin,,W-SA,,AR,ARG,,,,513000.0,3214
G-SLC,Salt Lake City,,,gleam_basin,,W-NA,,US,USA,,,,1098000.0,2303
G-SLD,Sliac,,,gleam_basin,,W-EU,,SK,SVK,,,,,2815
G-SLH,Sola,,,gleam_basin,,W-OC,,VU,VUT,,,,,1324
G-SLI,Solwezi,,,gleam_basin,,W-AF,,ZM,ZMB,,,,65000.0,1552
G-SLJ,Solomon,,,gleam_basin,,W-OC,,AU,AUS,,,,,1669
G-SLK,Saranac Lake,,,gleam_basin,,W-NA,,US,USA,,,,8000.0,2461
G-SLL,Salalah,,,gleam_basin,,W-AS,,OM,OMN,,,,204000.0,1785
G-SLM,Salamanca,,,gleam_basin,,W-EU,,ES,ESP,,,,198000.0,2908
G-SLN,Salina,,,gleam_basin,,W-NA,,US,USA,,,,47000.0,2460
G-SLP,San Luis Potosi,,,gleam_basin,,W-NA,,MX,MEX,,,,992000.0,1031
G-SLW,Saltillo,,,gleam_basin,,W-NA,,MX,MEX,,,,754000.0,1030
G-SLY,Salekhard,,,gleam_basin,,W-EU,,RU,RUS,,,,38000.0,1914
G-SLZ,Sao Luiz,,,gleam_basin,,W-SA,,BR,BRA,,,,,2025
G-SMA,Santa Maria Island,,,gleam_basin,,W-EU,,PT,PRT,,,,,1437
G-SMF,Sacramento,,,gleam_basin,,W-NA,,US,USA,,,,1855000.0,2382
G-SMI,Samos,,,gleam_basin,,W-EU,,GR,GRC,,,,,929
G-SMK,St Michael,,,gleam_basin,,W-NA,,US,USA,,,,,2402
G-SMQ,Sampit,,,gleam_basin,,W-AS,,ID,IDN,,,,93000.0,1294
G-SMR,Santa Marta,,,gleam_basin,,W-SA,,CO,COL,,,,432000.0,1394
G-SMS,Ste Marie,,,gleam_basin,,W-AF,,MG,MDG,,,,,1457
G-SNE,Sao Nicolau Island,,,gleam_basin,,W-AF,,CV,CPV,,,,,136
G-SNN,Shannon,,,gleam_basin,,W-EU,,IE,IRL,,,,9000.0,2921
G-SNO,Sakon Nakhon,,,gleam_basin,,W-AS,,TH,THA,,,,76000.0,521
G-SNP,St Paul Island,,,gleam_basin,,W-NA,,US,USA,,,,,2084
G-SNU,Santa Clara,,,gleam_basin,,W-NA,,CU,CUB,,,,251000.0,3251
G-SNV,Santa Elena,,,gleam_basin,,W-SA,,VE,VEN,,,,42000.0,1716
G-SNW,Thandwe,,,gleam_basin,,W-AS,,MM,MMR,,,,,885
G-SOB,Balaton,,,gleam_basin,,W-EU,,HU,HUN,,,,,832
G-SOF,Sofia,,,gleam_basin,,W-EU,,BG,BGR,,,,1185000.0,84
G-SOG,Sogndal,,,gleam_basin,,W-EU,,NO,NOR,,,,,1152
G-SOJ,Sorkjosen,,,gleam_basin,,W-EU,,NO,NOR,,,,,1154
G-SOM,San Tome,,,gleam_basin,,W-SA,,VE,VEN,,,,,1720
G-SON,Espiritu Santo,,,gleam_basin,,W-OC,,VU,VUT,,,,,1320
G-SOQ,Sorong,,,gleam_basin,,W-AS,,ID,IDN,,,,126000.0,1284
G-SOU,Southampton,,,gleam_basin,,W-EU,,GB,GBR,,,,384000.0,781
G-SOW,Show Low,,,gleam_basin,,W-NA,,US,USA,,,,11000.0,2500
G-SPC,Santa Cruz de la Palma,,,gleam_basin,,W-EU,,ES,ESP,,,,17000.0,2882
G-SPD,Saidpur,,,gleam_basin,,W-AS,,BD,BGD,,,,232000.0,61
G-SPI,Springfield (US-IL),,,gleam_basin,,W-NA,,US,USA,,,,,2066
G-SPN,Saipan,,,gleam_basin,,W-OC,,MP,MNP,,,,48000.0,827
G-SPP,Menongue,,,gleam_basin,,W-AF,,AO,AGO,,,,13000.0,0
G-SPS,Wichita Falls,,,gleam_basin,,W-NA,,US,USA,,,,100000.0,2056
G-SPU,Split,,,gleam_basin,,W-EU,,HR,HRV,,,,215000.0,284
G-SQG,Sintang,,,gleam_basin,,W-AS,,ID,IDN,,,,,1311
G-SRE,Sucre,,,gleam_basin,,W-SA,,BO,BOL,,,,225000.0,98
G-SRG,Semarang,,,gleam_basin,,W-AS,,ID,IDN,,,,1396000.0,1248
G-SRI,Samarinda,,,gleam_basin,,W-AS,,ID,IDN,,,,592000.0,1249
G-SRP,Stord,,,gleam_basin,,W-EU,,NO,NOR,,,,,1140
G-SRQ,Sarasota,,,gleam_basin,,W-NA,,US,USA,,,,706000.0,2124
G-SRX,Sirte,,,gleam_basin,,W-AF,,LY,LBY,,,,128000.0,155
G-SRY,Sari,,,gleam_basin,,W-AS,,IR,IRN,,,,255000.0,2934
G-SSA,Salvador,,,gleam_basin,,W-SA,,BR,BRA,,,,3484000.0,1994
G-SSG,Malabo,,,gleam_basin,,W-AF,,GQ,GNQ,,,,156000.0,2053
G-SSH,Sharm El-Sheikh,,,gleam_basin,,W-AF,,EG,EGY,,,,,50
G-SSY,M'Banza Congo,,,gleam_basin,,W-AF,,AO,AGO,,,,,2
G-STC,St Cloud,,,gleam_basin,,W-NA,,US,USA,,,,,2189
G-STD,Santo Domingo (VE),,,gleam_basin,,W-SA,,VE,VEN,,,,,1709
G-STG,St George Island,,,gleam_basin,,W-NA,,US,USA,,,,,2188
G-STI,Santiago,,,gleam_basin,,W-NA,,DO,DOM,,,,5720000.0,1199
G-STL,St Louis,,,gleam_basin,,W-NA,,US,USA,,,,,2190
G-STM,Santarem,,,gleam_basin,,W-SA,,BR,BRA,,,,230000.0,1967
G-STR,Stuttgart,,,gleam_basin,,W-EU,,DE,DEU,,,,2945000.0,732
G-STS,Santa Rosa (US),,,gleam_basin,,W-NA,,US,USA,,,,,2191
G-STT,St Thomas Island,,,gleam_basin,,W-NA,,VI,VIR,,,,,649
G-STV,Surat,,,gleam_basin,,W-AS,,IN,IND,,,,3842000.0,1066
G-STW,Stavropol,,,gleam_basin,,W-EU,,RU,RUS,,,,409000.0,1825
G-STX,St Croix Island,,,gleam_basin,,W-NA,,VI,VIR,,,,,648
G-STY,Salto,,,gleam_basin,,W-SA,,UY,URY,,,,106000.0,517
G-SUB,Surabaya,,,gleam_basin,,W-AS,,ID,IDN,,,,2845000.0,1254
G-SUF,Lamezia Terme,,,gleam_basin,,W-EU,,IT,ITA,,,,71000.0,3072
G-SUG,Surigao,,,gleam_basin,,W-AS,,PH,PHL,,,,88000.0,598
G-SUJ,Satu Mare,,,gleam_basin,,W-EU,,RO,ROU,,,,112000.0,142
G-SUK,Sakkyryr,,,gleam_basin,,W-EU,,RU,RUS,,,,,1816
G-SUL,Sui,,,gleam_basin,,W-AS,,PK,PAK,,,,,112
G-SUN,Sun Valley,,,gleam_basin,,W-NA,,US,USA,,,,21000.0,2145
G-SUR,Summer Beaver,,,gleam_basin,,W-NA,,CA,CAN,,,,,2612
G-SUT,Sumbawanga,,,gleam_basin,,W-AF,,TZ,TZA,,,,89000.0,202
G-SUV,Suva,,,gleam_basin,,W-OC,,FJ,FJI,,,,175000.0,1183
G-SUX,Sioux City,,,gleam_basin,,W-NA,,US,USA,,,,106000.0,2146
G-SUY,Suntar,,,gleam_basin,,W-EU,,RU,RUS,,,,9000.0,1817
G-SVA,Savoonga,,,gleam_basin,,W-NA,,US,USA,,,,,2249
G-SVB,Sambava,,,gleam_basin,,W-AF,,MG,MDG,,,,43000.0,1448
G-SVC,Silver City,,,gleam_basin,,W-NA,,US,USA,,,,12000.0,2358
G-SVD,St Vincent,,,gleam_basin,,W-NA,,VC,VCT,,,,,1118
G-SVG,Stavanger,,,gleam_basin,,W-EU,,NO,NOR,,,,173000.0,1147
G-SVI,San Vicente del Caguan,,,gleam_basin,,W-SA,,CO,COL,,,,2000.0,1390
G-SVL,Savonlinna,,,gleam_basin,,W-EU,,FI,FIN,,,,27000.0,507
G-SVP,Kuito,,,gleam_basin,,W-AF,,AO,AGO,,,,,5
G-SVQ,Sevilla,,,gleam_basin,,W-EU,,ES,ESP,,,,1212000.0,2891
G-SVR,Savissivik,,,gleam_basin,,W-NA,,GL,GRL,,,,0.0,944
G-SVS,Stevens Village,,,gleam_basin,,W-NA,,US,USA,,,,100.0,2250
G-SVX,Yekaterinburg,,,gleam_basin,,W-EU,,RU,RUS,,,,1313000.0,1849
G-SWA,Shantou,,,gleam_basin,,W-AS,,CN,CHN,,,,1601000.0,363
G-SWF,Newburgh,,,gleam_basin,,W-NA,,US,USA,,,,28000.0,2121
G-SWV,Evensk,,,gleam_basin,,W-EU,,RU,RUS,,,,2000.0,1834
G-SXB,Strasbourg,,,gleam_basin,,W-EU,,FR,FRA,,,,440000.0,1512
G-SXK,Saumlaki,,,gleam_basin,,W-AS,,ID,IDN,,,,,1265
G-SXM,St Maarten,,,gleam_basin,,W-NA,,SX,SXM,,,,,645
G-SXR,Srinagar,,,gleam_basin,,W-AS,,IN,IND,,,,1140000.0,1081
G-SYD,Sydney (AU),,,gleam_basin,,W-OC,,AU,AUS,,,,,1612
G-SYJ,Sirjan,,,gleam_basin,,W-AS,,IR,IRN,,,,175000.0,2939
G-SYM,Simao,,,gleam_basin,,W-AS,,CN,CHN,,,,163000.0,371
G-SYO,Shonai,,,gleam_basin,,W-AS,,JP,JPN,,,,,3120
G-SYR,Syracuse,,,gleam_basin,,W-NA,,US,USA,,,,407000.0,2333
G-SYS,Sashylakh,,,gleam_basin,,W-EU,,RU,RUS,,,,,1827
G-SYX,Sanya,,,gleam_basin,,W-AS,,CN,CHN,,,,363000.0,373
G-SYY,Stornoway,,,gleam_basin,,W-EU,,GB,GBR,,,,,772
G-SYZ,Shiraz,,,gleam_basin,,W-AS,,IR,IRN,,,,1240000.0,2940
G-SZA,Soyo,,,gleam_basin,,W-AF,,AO,AGO,,,,,3
G-SZE,Semera,,,gleam_basin,,W-AF,,ET,ETH,,,,,233
G-SZF,Carsamba,,,gleam_basin,,W-AS,,TR,TUR,,,,50000.0,1770
G-SZG,Salzburg,,,gleam_basin,,W-EU,,AT,AUT,,,,206000.0,1698
G-SZI,Zaysan,,,gleam_basin,,W-AS,,KZ,KAZ,,,,18000.0,661
G-SZL,Warrensburg,,,gleam_basin,,W-NA,,US,USA,,,,22000.0,2275
G-SZZ,Szczecin,,,gleam_basin,,W-EU,,PL,POL,,,,408000.0,2853
G-TAB,Tobago,,,gleam_basin,,W-NA,,TT,TTO,,,,,225
G-TAC,Tacloban,,,gleam_basin,,W-AS,,PH,PHL,,,,280000.0,607
G-TAE,Daegu,,,gleam_basin,,W-AS,,KR,KOR,,,,2460000.0,2804
G-TAG,Tagbilaran,,,gleam_basin,,W-AS,,PH,PHL,,,,,606
G-TAH,Tanna,,,gleam_basin,,W-OC,,VU,VUT,,,,,1316
G-TAI,Taizz,,,gleam_basin,,W-AS,,YE,YEM,,,,,585
G-TAK,Takamatsu,,,gleam_basin,,W-AS,,JP,JPN,,,,334000.0,3145
G-TAL,Tanana,,,gleam_basin,,W-NA,,US,USA,,,,,2277
G-TAM,Tampico,,,gleam_basin,,W-NA,,MX,MEX,,,,859000.0,1008
G-TAO,Qingdao,,,gleam_basin,,W-AS,,CN,CHN,,,,2866000.0,391
G-TAP,Tapachula,,,gleam_basin,,W-NA,,MX,MEX,,,,222000.0,1007
G-TAS,Tashkent,,,gleam_basin,,W-AS,,UZ,UZB,,,,2184000.0,2841
G-TAT,Poprad,,,gleam_basin,,W-EU,,SK,SVK,,,,57000.0,2813
G-TAY,Tartu,,,gleam_basin,,W-EU,,EE,EST,,,,101000.0,2865
G-TBB,Tuyhoa,,,gleam_basin,,W-AS,,VN,VNM,,,,,1133
G-TBG,Tabubil,,,gleam_basin,,W-OC,,PG,PNG,,,,,2983
G-TBI,The Bight,,,gleam_basin,,W-NA,,BS,BHS,,,,,3221
G-TBN,Fort Leonard Wood,,,gleam_basin,,W-NA,,US,USA,,,,16000.0,2300
G-TBO,Tabora,,,gleam_basin,,W-AF,,TZ,TZA,,,,146000.0,209
G-TBP,Tumbes,,,gleam_basin,,W-SA,,PE,PER,,,,109000.0,1222
G-TBS,Tbilisi,,,gleam_basin,,W-AS,,GE,GEO,,,,1100000.0,843
G-TBU,Nuku'alofa,,,gleam_basin,,W-OC,,TO,TON,,,,22000.0,2581
G-TBW,Tambov,,,gleam_basin,,W-EU,,RU,RUS,,,,301000.0,1920
G-TBZ,Tabriz,,,gleam_basin,,W-AS,,IR,IRN,,,,1413000.0,2950
G-TCD,Tarapaca,,,gleam_basin,,W-SA,,CO,COL,,,,,1386
G-TCG,Tacheng,,,gleam_basin,,W-AS,,CN,CHN,,,,50000.0,424
G-TCO,Tumaco,,,gleam_basin,,W-SA,,CO,COL,,,,87000.0,1385
G-TCP,Taba,,,gleam_basin,,W-AF,,EG,EGY,,,,,60
G-TCQ,Tacna,,,gleam_basin,,W-SA,,PE,PER,,,,280000.0,1227
G-TCR,Tuticorin,,,gleam_basin,,W-AS,,IN,IND,,,,436000.0,1091
G-TCX,Tabas,,,gleam_basin,,W-AS,,IR,IRN,,,,50000.0,2954
G-TCZ,Tengchong,,,gleam_basin,,W-AS,,CN,CHN,,,,,421
G-TDD,Trinidad,,,gleam_basin,,W-SA,,BO,BOL,,,,84000.0,86
G-TDX,Trat,,,gleam_basin,,W-AS,,TH,THA,,,,22000.0,520
G-TEE,Tebessa,,,gleam_basin,,W-AF,,DZ,DZA,,,,172000.0,19
G-TEN,Tongren,,,gleam_basin,,W-AS,,CN,CHN,,,,118000.0,338
G-TEQ,Tekirdag,,,gleam_basin,,W-AS,,TR,TUR,,,,122000.0,1755
G-TER,Terceira,,,gleam_basin,,W-EU,,PT,PRT,,,,,1430
G-TET,Tete,,,gleam_basin,,W-AF,,MZ,MOZ,,,,129000.0,967
G-TEX,Telluride,,,gleam_basin,,W-NA,,US,USA,,,,,2149
G-TFF,Tefe,,,gleam_basin,,W-SA,,BR,BRA,,,,51000.0,1968
G-TFI,Tufi,,,gleam_basin,,W-OC,,PG,PNG,,,,,2985
G-TFN,Santa Cruz de Tenerife,,,gleam_basin,,W-EU,,ES,ESP,,,,336000.0,2886
G-TFS,Tenerife,,,gleam_basin,,W-EU,,ES,ESP,,,,,2896
G-TGC,Tanjung Manis,,,gleam_basin,,W-AS,,MY,MYS,,,,,171
G-TGD,Podgorica,,,gleam_basin,,W-EU,,ME,MNE,,,,146000.0,844
G-TGG,Kuala Terengganu,,,gleam_basin,,W-AS,,MY,MYS,,,,350000.0,194
G-TGK,Taganrog,,,gleam_basin,,W-EU,,RU,RUS,,,,279000.0,1835
G-TGM,Tirgu Mures,,,gleam_basin,,W-EU,,RO,ROU,,,,,143
G-TGO,Tongliao,,,gleam_basin,,W-AS,,CN,CHN,,,,884000.0,368
G-TGP,Bor,,,gleam_basin,,W-EU,,RU,RUS,,,,27000.0,1814
G-TGR,Touggourt,,,gleam_basin,,W-AF,,DZ,DZA,,,,134000.0,26
G-TGT,Tanga,,,gleam_basin,,W-AF,,TZ,TZA,,,,225000.0,203
G-TGU,Tegucigalpa,,,gleam_basin,,W-NA,,HN,HND,,,,946000.0,1191
G-TGZ,Tuxtla Gutierrez,,,gleam_basin,,W-NA,,MX,MEX,,,,641000.0,999
G-THE,Teresina,,,gleam_basin,,W-SA,,BR,BRA,,,,907000.0,2030
G-THL,Tachilek,,,gleam_basin,,W-AS,,MM,MMR,,,,52000.0,886
G-THN,Trollhattan,,,gleam_basin,,W-EU,,SE,SWE,,,,45000.0,2568
G-THO,Thorshofn,,,gleam_basin,,W-EU,,IS,ISL,,,,530.0,1353
G-THQ,Tianshui,,,gleam_basin,,W-AS,,CN,CHN,,,,3500000.0,462
G-THR,Tehran,,,gleam_basin,,W-AS,,IR,IRN,,,,7873000.0,2966
G-THS,Sukhothai,,,gleam_basin,,W-AS,,TH,THA,,,,10000.0,548
G-THU,Pituffik,,,gleam_basin,,W-NA,,GL,GRL,,,,,952
G-THW,Trincomalee,,,gleam_basin,,W-AS,,LK,LKA,,,,108000.0,757
G-THX,Turukhansk,,,gleam_basin,,W-EU,,RU,RUS,,,,5000.0,1824
G-TIA,Tirana,,,gleam_basin,,W-EU,,AL,ALB,,,,895000.0,1783
G-TID,Tiaret,,,gleam_basin,,W-AF,,DZ,DZA,,,,184000.0,47
G-TIF,Taif,,,gleam_basin,,W-AS,,SA,SAU,,,,,267
G-TIH,Tikehau,,,gleam_basin,,W-OC,,PF,PYF,,,,,696
G-TII,Tarin Kot,,,gleam_basin,,W-AS,,AF,AFG,,,,10000.0,899
G-TIJ,Tijuana,,,gleam_basin,,W-NA,,MX,MEX,,,,1553000.0,1034
G-TIM,Tembagapura,,,gleam_basin,,W-AS,,ID,IDN,,,,,1309
G-TIN,Tindouf,,,gleam_basin,,W-AF,,DZ,DZA,,,,18000.0,46
G-TIP,Tripoli,,,gleam_basin,,W-AF,,LY,LBY,,,,2189000.0,165
G-TIR,Tirupati,,,gleam_basin,,W-AS,,IN,IND,,,,287000.0,1113
G-TIU,Timaru,,,gleam_basin,,W-OC,,NZ,NZL,,,,27000.0,3062
G-TIZ,Tari,,,gleam_basin,,W-OC,,PG,PNG,,,,,3000
G-TJA,Tarija,,,gleam_basin,,W-SA,,BO,BOL,,,,159000.0,87
G-TJM,Tyumen,,,gleam_basin,,W-EU,,RU,RUS,,,,519000.0,1799
G-TJQ,Tanjung Pandan,,,gleam_basin,,W-AS,,ID,IDN,,,,62000.0,1237
G-TJU,Kulob,,,gleam_basin,,W-AS,,TJ,TJK,,,,115000.0,976
G-TKD,Takoradi,,,gleam_basin,,W-AF,,GH,GHA,,,,233000.0,100
G-TKG,Bandar Lampung,,,gleam_basin,,W-AS,,ID,IDN,,,,865000.0,1250
G-TKJ,Tok,,,gleam_basin,,W-NA,,US,USA,,,,,2083
G-TKK,Chuuk,,,gleam_basin,,W-OC,,FM,FSM,,,,,1209
G-TKQ,Kigoma,,,gleam_basin,,W-AF,,TZ,TZA,,,,164000.0,201
G-TKS,Tokushima,,,gleam_basin,,W-AS,,JP,JPN,,,,444000.0,3126
G-TKU,Turku,,,gleam_basin,,W-EU,,FI,FIN,,,,176000.0,508
G-TKV,Tatakoto,,,gleam_basin,,W-OC,,PF,PYF,,,,,691
G-TKX,Takaroa,,,gleam_basin,,W-OC,,PF,PYF,,,,,685
G-TLC,Toluca,,,gleam_basin,,W-NA,,MX,MEX,,,,1531000.0,1016
G-TLE,Toliara,,,gleam_basin,,W-AF,,MG,MDG,,,,115000.0,1452
G-TLH,Tallahassee,,,gleam_basin,,W-NA,,US,USA,,,,253000.0,2110
G-TLL,Tallinn,,,gleam_basin,,W-EU,,EE,EST,,,,394000.0,2867
G-TLM,Tlemcen,,,gleam_basin,,W-AF,,DZ,DZA,,,,230000.0,35
G-TLN,Toulon,,,gleam_basin,,W-EU,,FR,FRA,,,,358000.0,1520
G-TLQ,Turpan,,,gleam_basin,,W-AS,,CN,CHN,,,,255000.0,415
G-TLS,Toulouse,,,gleam_basin,,W-EU,,FR,FRA,,,,847000.0,1519
G-TLV,Tel Aviv,,,gleam_basin,,W-AS,,IL,ISR,,,,433000.0,1205
G-TMC,Tambolaka,,,gleam_basin,,W-AS,,ID,IDN,,,,,1279
G-TME,Tame,,,gleam_basin,,W-SA,,CO,COL,,,,29000.0,1406
G-TMI,Tumlingtar,,,gleam_basin,,W-AS,,NP,NPL,,,,,564
G-TMJ,Termez,,,gleam_basin,,W-AS,,UZ,UZB,,,,116000.0,2844
G-TML,Tamale,,,gleam_basin,,W-AF,,GH,GHA,,,,361000.0,102
G-TMM,Toamasina,,,gleam_basin,,W-AF,,MG,MDG,,,,210000.0,1454
G-TMP,Tampere,,,gleam_basin,,W-EU,,FI,FIN,,,,259000.0,511
G-TMR,Tamanrasset,,,gleam_basin,,W-AF,,DZ,DZA,,,,76000.0,38
G-TMS,Sao Tome,,,gleam_basin,,W-AF,,ST,STP,,,,88000.0,551
G-TMT,Trombetas,,,gleam_basin,,W-SA,,BR,BRA,,,,,2004
G-TMU,Tambor,,,gleam_basin,,W-NA,,CR,CRI,,,,,801
G-TMW,Tamworth,,,gleam_basin,,W-OC,,AU,AUS,,,,39000.0,1642
G-TMX,Timimoun,,,gleam_basin,,W-AF,,DZ,DZA,,,,49000.0,39
G-TNA,Jinan,,,gleam_basin,,W-AS,,CN,CHN,,,,2798000.0,476
G-TNG,Tangier,,,gleam_basin,,W-AF,,MA,MAR,,,,750000.0,823
G-TNJ,Tanjung Pinang,,,gleam_basin,,W-AS,,ID,IDN,,,,192000.0,1291
G-TNR,Antananarivo,,,gleam_basin,,W-AF,,MG,MDG,,,,1697000.0,1449
G-TNW,Tena,,,gleam_basin,,W-SA,,EC,ECU,,,,31000.0,1470
G-TNZ,Tosontsengel,,,gleam_basin,,W-AS,,MN,MNG,,,,,851
G-TOB,Tobruk,,,gleam_basin,,W-AF,,LY,LBY,,,,264000.0,164
G-TOD,Tioman Island,,,gleam_basin,,W-AS,,MY,MYS,,,,,189
G-TOE,Tozeur,,,gleam_basin,,W-AF,,TN,TUN,,,,40000.0,1794
G-TOF,Tomsk,,,gleam_basin,,W-EU,,RU,RUS,,,,535000.0,1900
G-TOG,Togiak,,,gleam_basin,,W-NA,,US,USA,,,,,2154
G-TOH,Torres,,,gleam_basin,,W-OC,,VU,VUT,,,,33000.0,1322
G-TOL,Toledo,,,gleam_basin,,W-NA,,US,USA,,,,489000.0,2411
G-TOS,Tromso,,,gleam_basin,,W-EU,,NO,NOR,,,,52000.0,1165
G-TOU,Touho,,,gleam_basin,,W-OC,,NC,NCL,,,,,3175
G-TOY,Toyama,,,gleam_basin,,W-AS,,JP,JPN,,,,333000.0,3143
G-TPA,Tampa,,,gleam_basin,,W-NA,,US,USA,,,,2804000.0,2195
G-TPE,Taipei,,,gleam_basin,,W-AS,,TW,TWN,,,,6900000.0,2825
G-TPP,Tarapoto,,,gleam_basin,,W-SA,,PE,PER,,,,1000.0,1217
G-TPQ,Tepic,,,gleam_basin,,W-NA,,MX,MEX,,,,319000.0,1001
G-TPS,Trapani,,,gleam_basin,,W-EU,,IT,ITA,,,,59000.0,3074
G-TQL,Tarko-Sale,,,gleam_basin,,W-EU,,RU,RUS,,,,,1837
G-TQR,San Domino Island,,,gleam_basin,,W-EU,,IT,ITA,,,,,3078
G-TRC,Torreon,,,gleam_basin,,W-NA,,MX,MEX,,,,1144000.0,1003
G-TRD,Trondheim,,,gleam_basin,,W-EU,,NO,NOR,,,,147000.0,1149
G-TRE,Tiree,,,gleam_basin,,W-EU,,GB,GBR,,,,,776
G-TRG,Tauranga,,,gleam_basin,,W-OC,,NZ,NZL,,,,121000.0,3063
G-TRI,Tri-Cities,,,gleam_basin,,W-NA,,US,USA,,,,,2253
G-TRK,Tarakan,,,gleam_basin,,W-AS,,ID,IDN,,,,193000.0,1266
G-TRN,Turin,,,gleam_basin,,W-EU,,IT,ITA,,,,1652000.0,3082
G-TRO,Taree,,,gleam_basin,,W-OC,,AU,AUS,,,,44000.0,1624
G-TRS,Trieste,,,gleam_basin,,W-EU,,IT,ITA,,,,216000.0,3083
G-TRU,Trujillo,,,gleam_basin,,W-SA,,PE,PER,,,,765000.0,1220
G-TRV,Thiruvananthapuram,,,gleam_basin,,W-AS,,IN,IND,,,,954000.0,1084
G-TRW,Tarawa,,,gleam_basin,,W-OC,,KI,KIR,,,,29000.0,644
G-TRZ,Tiruchchirappalli,,,gleam_basin,,W-AS,,IN,IND,,,,866000.0,1065
G-TSE,Astana,,,gleam_basin,,W-AS,,KZ,KAZ,,,,346000.0,662
G-TSH,Tshikapa,,,gleam_basin,,W-AF,,CD,COD,,,,267000.0,1340
G-TSJ,Tsushima,,,gleam_basin,,W-AS,,JP,JPN,,,,68000.0,3125
G-TSN,Tianjin,,,gleam_basin,,W-AS,,CN,CHN,,,,7180000.0,322
G-TSR,Timisoara,,,gleam_basin,,W-EU,,RO,ROU,,,,315000.0,150
G-TST,Trang,,,gleam_basin,,W-AS,,TH,THA,,,,148000.0,533
G-TSV,Townsville,,,gleam_basin,,W-OC,,AU,AUS,,,,139000.0,1627
G-TTA,Tan Tan,,,gleam_basin,,W-AF,,MA,MAR,,,,65000.0,811
G-TTE,Ternate,,,gleam_basin,,W-AS,,ID,IDN,,,,188000.0,1236
G-TTJ,Tottori,,,gleam_basin,,W-AS,,JP,JPN,,,,154000.0,3109
G-TTN,Trenton,,,gleam_basin,,W-NA,,US,USA,,,,297000.0,2109
G-TTQ,Tortuquero,,,gleam_basin,,W-NA,,CR,CRI,,,,,798
G-TTR,Tana Toraja,,,gleam_basin,,W-AS,,ID,IDN,,,,,1234
G-TTT,Taitung,,,gleam_basin,,W-AS,,TW,TWN,,,,175000.0,2824
G-TTU,Tetouan,,,gleam_basin,,W-AF,,MA,MAR,,,,326000.0,813
G-TUA,Tulcan,,,gleam_basin,,W-SA,,EC,ECU,,,,83000.0,1460
G-TUB,Tubuai,,,gleam_basin,,W-OC,,PF,PYF,,,,,678
G-TUC,Tucuman,,,gleam_basin,,W-SA,,AR,ARG,,,,,3184
