Code,Date,Healthcare specialisation,Minor distancing and hygiene measures,Phone line,Mask wearing,Asymptomatic contact isolation,Lockdown and cancel
BE,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
SK,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.012942880193614108
RU,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.05000000000000001,0.0,0.0
BR,2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.13,0.0,0.0
DE,2020-03-05 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-03-05 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.95,1.0,0.5
SG,2020-03-05 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.2,1.0,0.3036120844024559
JP,2020-03-05 00:00:00+00:00,0.0,0.25,0.0,0.7375,1.0,0.0
SE,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.2499999999999999,0.0,0.0
TW,2020-03-05 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
AU,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.06739130434782603,0.0,0.0
RO,2020-03-05 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,0.0,0.0
FR,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.09000000000000002,0.0,0.0
ES,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BE,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
SK,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.012942880193614108
RU,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.05000000000000001,0.0,0.0
BR,2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.13,0.0,0.0
DE,2020-03-06 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-03-06 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.95,1.0,0.5
SG,2020-03-06 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.2,1.0,0.3036120844024559
JP,2020-03-06 00:00:00+00:00,0.0,0.25,0.0,0.7375,1.0,0.0
SE,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.2499999999999999,0.0,0.0
TW,2020-03-06 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
AU,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.06739130434782603,0.0,0.0
RO,2020-03-06 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,0.0,0.0
FR,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.09000000000000002,0.0,0.0
ES,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BE,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
SK,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.012942880193614108
RU,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.05000000000000001,0.0,0.0
BR,2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.13,0.0,0.0
DE,2020-03-07 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-03-07 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.95,1.0,0.5
SG,2020-03-07 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.2,1.0,0.3036120844024559
JP,2020-03-07 00:00:00+00:00,0.0,0.25,0.0,0.7375,1.0,0.0
SE,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.2499999999999999,0.0,0.0
TW,2020-03-07 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
AU,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.06739130434782603,0.0,0.0
RO,2020-03-07 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,0.0,0.0
FR,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.09000000000000002,0.0,0.0
ES,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
BE,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
SK,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.012942880193614108
RU,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.05000000000000001,0.0,0.0
BR,2020-03-07 00:00:00+00:00,0.0,0.0,0.0,0.13,0.0,0.0
DE,2020-03-08 00:00:00+00:00,0.0,0.08333333333333333,1.0,0.05,0.0,0.0
GB,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-03-08 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.95,1.0,0.5
SG,2020-03-08 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.2,1.0,0.3036120844024559
JP,2020-03-08 00:00:00+00:00,0.0,0.25,0.0,0.7375,1.0,0.0
SE,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.2499999999999999,0.0,0.0
TW,2020-03-08 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-08 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.0
AU,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.06739130434782603,0.0,0.0
RO,2020-03-08 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,0.0,0.012942880193614108
FR,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.09000000000000002,0.0,0.0
ES,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.125
BE,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
SK,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.012942880193614108
RU,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.05000000000000001,0.0,0.0
BR,2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.13,0.0,0.0
DE,2020-03-09 00:00:00+00:00,0.0,0.16666666666666666,1.0,0.05,0.0,0.012942880193614108
GB,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-03-09 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.95,1.0,0.5
SG,2020-03-09 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.2,1.0,0.3036120844024559
JP,2020-03-09 00:00:00+00:00,0.0,0.25,0.0,0.7375,1.0,0.0
SE,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.2499999999999999,0.0,0.0
TW,2020-03-09 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-09 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.0
AU,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.06739130434782603,0.0,0.0
RO,2020-03-09 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.05,0.0,0.012942880193614108
FR,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.09000000000000002,0.0,0.0
ES,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.375
BE,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
SK,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CH,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.012942880193614108
RU,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
ZA,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.05000000000000001,0.0,0.0
BR,2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.13,0.0,0.0
DE,2020-03-10 00:00:00+00:00,0.0,0.16666666666666666,1.0,0.06666666666666668,0.0,0.012942880193614108
GB,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-03-10 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.95,1.0,0.5
SG,2020-03-10 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.2,1.0,0.4612992013127729
JP,2020-03-10 00:00:00+00:00,0.0,0.25,0.0,0.8,1.0,0.0
SE,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
CA,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.2499999999999999,0.0,0.0
TW,2020-03-10 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-10 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,0.0,0.33829043235872963
AU,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.0911764705882352,0.0,0.0
RO,2020-03-10 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.15,0.0,0.012942880193614108
FR,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.10909090909090913,0.0,0.0
ES,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.375
BE,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
EE,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.25
SK,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.25,0.0,0.0
CH,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.012942880193614108
RU,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0027004199153193905
ZA,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.05000000000000001,0.0,0.0
BR,2020-03-10 00:00:00+00:00,0.0,0.0,0.0,0.18,0.0,0.0
DE,2020-03-11 00:00:00+00:00,0.0,0.16666666666666666,1.0,0.06666666666666668,0.0,0.012942880193614108
GB,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-03-11 00:00:00+00:00,0.2857142857142857,0.08333333333333333,0.0,0.95,1.0,0.5
SG,2020-03-11 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.2,1.0,0.4612992013127729
JP,2020-03-11 00:00:00+00:00,0.0,0.25,0.0,0.8,1.0,0.0
SE,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.024611581390003436
CA,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.2499999999999999,0.0,0.0
TW,2020-03-11 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-11 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,0.0,0.33829043235872963
AU,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.0911764705882352,0.0,0.0
RO,2020-03-11 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.15,0.0,0.33829043235872963
FR,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.10909090909090913,0.0,0.0
ES,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.375
BE,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.0
LU,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.08829043235872963
EE,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
IE,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.25
SK,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.25,0.0,0.0
CH,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.012942880193614108
RU,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0027004199153193905
ZA,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.05000000000000001,0.0,0.0
BR,2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.18,0.0,0.0
DE,2020-03-12 00:00:00+00:00,0.0,0.16666666666666666,1.0,0.06666666666666668,0.0,0.012942880193614108
GB,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-03-12 00:00:00+00:00,0.2857142857142857,0.16666666666666666,0.0,0.95,1.0,0.5
SG,2020-03-12 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.2,1.0,0.4612992013127729
JP,2020-03-12 00:00:00+00:00,0.0,0.25,0.0,0.8,1.0,0.0
SE,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.024611581390003436
CA,2020-03-12 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.2499999999999999,1.0,0.0
TW,2020-03-12 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-12 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,0.0,0.33829043235872963
AU,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.0911764705882352,0.0,0.0
RO,2020-03-12 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.15,0.0,0.33829043235872963
FR,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.10909090909090913,0.0,0.0
ES,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.375
BE,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.375
LU,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
DK,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.08829043235872963
EE,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
NL,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.33829043235872963
IE,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.33829043235872963
SK,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.25,0.0,0.0
CH,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.012942880193614108
RU,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0027004199153193905
ZA,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.05000000000000001,0.0,0.0
BR,2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.18,0.0,0.0
DE,2020-03-13 00:00:00+00:00,0.0,0.16666666666666666,1.0,0.06666666666666668,0.0,0.2629428801936141
GB,2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-03-13 00:00:00+00:00,0.2857142857142857,0.16666666666666666,0.0,0.95,1.0,0.5
SG,2020-03-13 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.2,1.0,0.4612992013127729
JP,2020-03-13 00:00:00+00:00,0.0,0.25,0.0,0.8,1.0,0.0
SE,2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.024611581390003436
CA,2020-03-13 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.2499999999999999,1.0,0.0
TW,2020-03-13 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-13 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,0.0,0.33829043235872963
AU,2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.0911764705882352,0.0,0.0
RO,2020-03-13 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.15,0.0,0.33829043235872963
FR,2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.10909090909090913,0.0,0.0
ES,2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.375
BE,2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.375
LU,2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.08829043235872963
DK,2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.5882904323587297
EE,2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4612992013127729
NL,2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.33829043235872963
IE,2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.33829043235872963
SK,2020-03-13 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.25,0.0,0.0
CH,2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.33829043235872963
RU,2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.03849297439089922
ZA,2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.05000000000000001,0.0,0.0
BR,2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.18,0.0,0.0
DE,2020-03-14 00:00:00+00:00,0.0,0.16666666666666666,1.0,0.06666666666666668,0.0,0.3879428801936141
GB,2020-03-14 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-03-14 00:00:00+00:00,0.2857142857142857,0.16666666666666666,0.0,0.95,1.0,0.5
SG,2020-03-14 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.2,1.0,0.4612992013127729
JP,2020-03-14 00:00:00+00:00,0.0,0.25,0.0,0.8,1.0,0.0
SE,2020-03-14 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.024611581390003436
CA,2020-03-14 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.2499999999999999,1.0,0.0
TW,2020-03-14 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-14 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,0.0,0.5882904323587297
AU,2020-03-14 00:00:00+00:00,0.0,0.0,0.0,0.0911764705882352,0.0,0.0
RO,2020-03-14 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.15,0.0,0.3804950183532013
FR,2020-03-14 00:00:00+00:00,0.0,0.0,0.0,0.10909090909090913,0.0,0.0
ES,2020-03-14 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.75
BE,2020-03-14 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.5
LU,2020-03-14 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.08829043235872963
DK,2020-03-14 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.5882904323587297
EE,2020-03-14 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.4612992013127729
NL,2020-03-14 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.33829043235872963
IE,2020-03-14 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.33829043235872963
SK,2020-03-14 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.25,0.0,0.25
CH,2020-03-14 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.33829043235872963
RU,2020-03-14 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.03849297439089922
ZA,2020-03-14 00:00:00+00:00,0.0,0.0,0.0,0.05000000000000001,0.0,0.0
BR,2020-03-14 00:00:00+00:00,0.0,0.0,0.0,0.18,0.0,0.0
DE,2020-03-15 00:00:00+00:00,0.0,0.16666666666666666,1.0,0.06666666666666668,0.0,0.3879428801936141
GB,2020-03-15 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-03-15 00:00:00+00:00,0.2857142857142857,0.16666666666666666,0.0,0.95,1.0,0.5
SG,2020-03-15 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.2,1.0,0.4612992013127729
JP,2020-03-15 00:00:00+00:00,0.0,0.25,0.0,0.8,1.0,0.0
SE,2020-03-15 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.024611581390003436
CA,2020-03-15 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.2499999999999999,1.0,0.0
TW,2020-03-15 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-15 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,0.0,0.5882904323587297
AU,2020-03-15 00:00:00+00:00,0.0,0.0,0.0,0.0911764705882352,0.0,0.024611581390003436
RO,2020-03-15 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.15,0.0,0.3804950183532013
FR,2020-03-15 00:00:00+00:00,0.0,0.0,0.0,0.10909090909090913,0.0,0.33829043235872963
ES,2020-03-15 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.75
BE,2020-03-15 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.5
LU,2020-03-15 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.08829043235872963
DK,2020-03-15 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.5882904323587297
EE,2020-03-15 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.05,0.0,0.4612992013127729
NL,2020-03-15 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.4632904323587296
IE,2020-03-15 00:00:00+00:00,0.0,0.0,0.0,0.05,1.0,0.4632904323587296
SK,2020-03-15 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.25,0.0,0.25
CH,2020-03-15 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.33829043235872963
RU,2020-03-15 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.03849297439089922
ZA,2020-03-15 00:00:00+00:00,0.0,0.0,0.0,0.05000000000000001,0.0,0.08829043235872963
BR,2020-03-15 00:00:00+00:00,0.0,0.0,0.0,0.18,0.0,0.0
DE,2020-03-16 00:00:00+00:00,0.0,0.16666666666666666,1.0,0.06666666666666668,0.0,0.5129428801936141
GB,2020-03-16 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.0
KR,2020-03-16 00:00:00+00:00,0.2857142857142857,0.16666666666666666,0.0,0.95,1.0,0.5
SG,2020-03-16 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.2,1.0,0.4612992013127729
JP,2020-03-16 00:00:00+00:00,0.0,0.25,0.0,0.8,1.0,0.0
SE,2020-03-16 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.024611581390003436
CA,2020-03-16 00:00:00+00:00,0.0,0.16666666666666666,0.0,0.2499999999999999,1.0,0.0
TW,2020-03-16 00:00:00+00:00,0.0,0.08333333333333333,0.0,1.0,0.0,0.25
CZ,2020-03-16 00:00:00+00:00,0.2857142857142857,0.0,0.0,0.05,0.0,0.5882904323587297
AU,2020-03-16 00:00:00+00:00,0.0,0.0,0.0,0.0911764705882352,0.0,0.024611581390003436
RO,2020-03-16 00:00:00+00:00,0.14285714285714285,0.08333333333333333,0.0,0.15,0.0,0.3804950183532013
FR,2020-03-16 00:00:00+00:00,0.14285714285714285,0.0,0.0,0.10909090909090913,0.0,0.5882904323587297
ES,2020-03-16 00:00:00+00:00,0.0,0.0,0.0,0.05,0.0,0.75
